region,time_s,like_mean_hz,like_std_hz,dislike_mean_hz,dislike_std_hz,diff_mean_hz,p_raw,p_fdr
overall,-0.09499999999999964,0.8412049360532661,1.811152159849297,0.8890672827918364,2.0285007516579747,-0.04786234673857021,0.7908095023346583,0.8671156823844938
overall,-0.08499999999999963,0.8391122855409853,1.84403505973245,0.88477860891167,2.000441782379107,-0.0456663233706848,0.9235648984300999,0.9462755106865778
overall,-0.07499999999999962,0.8384698380824881,1.8762414062958372,0.8767567380408918,1.9591636103440955,-0.03828689995840359,0.9594896858898051,0.9750911441969564
overall,-0.06499999999999961,0.8396449680679262,1.904783044874933,0.8655850904880406,1.9083296680403172,-0.02594012242011429,0.842737379673185,0.9003604483687874
overall,-0.054999999999999605,0.8426573953570526,1.9273139728744513,0.8522335396009794,1.8525913448723408,-0.009576144243926405,0.8312907893356444,0.891942907012494
overall,-0.044999999999999596,0.847059074664009,1.942002804688993,0.8379205671713649,1.7968348199602322,0.009138507492643751,0.8312907893356444,0.891942907012494
overall,-0.03499999999999959,0.8519676574218082,1.9476360429302069,0.8238904698413291,1.745378933836249,0.028077187580479432,0.7307320987779786,0.8228965076328588
overall,-0.024999999999999578,0.8561442813465926,1.9431292471984187,0.811270231865423,1.7015995098314134,0.04487404948116999,0.5748967903589721,0.7184104444020001
overall,-0.01499999999999957,0.8581126610754016,1.9277234031088535,0.8009554993146478,1.6677601178416883,0.057157161760753986,0.5605540656612599,0.7048104976347981
overall,-0.00499999999999956,0.8565081522282463,1.90121360206309,0.7933988760029558,1.6448566596594023,0.06310927622529035,0.5393704932620256,0.7023053297682624
overall,0.0050000000000004485,0.8502899049475134,1.8642201356432557,0.788713073296648,1.6330591928081828,0.06157683165086539,0.5605540656612599,0.7048104976347981
overall,0.015000000000000457,0.8390152169304217,1.818516465940741,0.7866733314261082,1.631805803213609,0.05234188550431338,0.7670006470944885,0.8484520432461156
overall,0.025000000000000466,0.8229511515811363,1.767141416306352,0.7868234435998916,1.6401874582667695,0.036127707981244664,0.9746740537725783,0.978588407402187
overall,0.035000000000000475,0.8031653171334912,1.714034800144777,0.788602289399991,1.6569712110251933,0.014563027733499993,0.8077035607168179,0.877938652953063
overall,0.045000000000000484,0.7813021488684037,1.6634679666114005,0.7914207502990045,1.6806872372372803,-0.010118601430600904,0.4398197764006472,0.6745702092034466
overall,0.05500000000000049,0.7593911570395682,1.6192917790355268,0.7947767298273208,1.7096949254635858,-0.03538557278775269,0.26798843001281203,0.5525331177142015
overall,0.0650000000000005,0.7395147470712115,1.5842889943958893,0.7982294598054899,1.7420135149290026,-0.05871471273427834,0.18418462892409715,0.5113287751159371
overall,0.07500000000000051,0.723449982966937,1.5598734075828433,0.8014154130872987,1.7754660209976096,-0.07796543012036167,0.1682958369415981,0.5113287751159371
overall,0.08500000000000052,0.7124334119949666,1.5459511765557743,0.8040726092441468,1.8077121361598791,-0.09163919724918018,0.14231459792438458,0.5113287751159371
overall,0.09500000000000053,0.7070480009496402,1.5413609364312306,0.8060298463503297,1.8363926915081188,-0.09898184540068962,0.16524437929419067,0.5113287751159371
overall,0.10500000000000054,0.7071541797548798,1.543881594901937,0.8072006792268824,1.8594330843827893,-0.10004649947200255,0.1713894004687968,0.5113287751159371
overall,0.11500000000000055,0.7120257115450823,1.5507360975348765,0.8076506114843249,1.8754761021101995,-0.09562489993924292,0.2566854001233341,0.5516166959535599
overall,0.12500000000000056,0.7204583314537204,1.5587641534708796,0.8075889390967167,1.884059972291933,-0.08713060764299639,0.3667452279809501,0.641162985980682
overall,0.13500000000000056,0.7310860415469401,1.5650170864167396,0.8073341953966175,1.8857015173774565,-0.07624815384967715,0.4146705674113692,0.6552268367296054
overall,0.14500000000000057,0.7425394988024938,1.5672327483333375,0.8072834972995314,1.8818762697941298,-0.06474399849703781,0.5592045958598981,0.7048104976347981
overall,0.15500000000000058,0.7536398857790486,1.564108703976263,0.8078362769521791,1.8745052829213282,-0.054196391173130375,0.7391040486305227,0.824892911417994
overall,0.1650000000000006,0.7635801148640925,1.5557889597157522,0.8093201140844555,1.8656765578945893,-0.045739999220363065,0.9422832398983074,0.9615135101003137
overall,0.1750000000000006,0.7719330279502132,1.543534826417604,0.8118436995335583,1.8569126558769729,-0.039910671583345436,0.8582630586832802,0.9053407792017724
overall,0.1850000000000006,0.7786773110478382,1.5295745452292737,0.8153705162779096,1.8492053451718407,-0.03669320523007119,0.5527284110902966,0.7048104976347981
overall,0.19500000000000062,0.7841154804326939,1.5164395672940676,0.8196051149700236,1.8425060660577959,-0.035489634537329874,0.24248135167977392,0.5466244591689514
overall,0.20500000000000063,0.7887700639734867,1.5062973521344294,0.8241376133536082,1.8363235511471012,-0.03536754938012191,0.24651332757283828,0.5470862025327194
overall,0.21500000000000064,0.7931984930260565,1.500439527592803,0.828441901226494,1.8296493438326387,-0.035243408200437476,0.2804622721382234,0.5654481293109342
overall,0.22500000000000064,0.7978370760975706,1.4989783505016954,0.832017357452935,1.821640202515863,-0.03418028135536413,0.3370985340690438,0.6279327530391643
overall,0.23500000000000065,0.8029827767370469,1.5010724971549103,0.8344972188053182,1.811959508755463,-0.0315144420682716,0.4526401715066629,0.681762206108045
overall,0.24500000000000066,0.8085964742212215,1.5052649107587992,0.8356788730043628,1.800895778761966,-0.027082398783141188,0.5082922380382879,0.7008049337719041
overall,0.25500000000000067,0.8144266283066339,1.5100634424906374,0.8355643915400657,1.7892387112159365,-0.021137763233431854,0.5606227671812862,0.7048104976347981
overall,0.2650000000000007,0.8199514216543896,1.5143705281467141,0.8343464671334377,1.7781558919686105,-0.01439504547904815,0.5315423271888657,0.7023053297682624
overall,0.2750000000000007,0.8245952545169357,1.51790699801361,0.8324063524275129,1.768680718112617,-0.0078110979105769284,0.5315450259065901,0.7023053297682624
overall,0.2850000000000007,0.8277232513691486,1.521145061052406,0.8301855276147456,1.7615523244931648,-0.002462276245596683,0.46648216638249973,0.681762206108045
overall,0.2950000000000007,0.8288045346846218,1.5251336851669968,0.8281427859599535,1.756996059132812,0.000661748724668221,0.4177867001544123,0.6552268367296054
overall,0.3050000000000007,0.8274901866589791,1.5310936786185407,0.8265953417522369,1.7547114616229513,0.000894844906741854,0.3613306341534658,0.641162985980682
overall,0.3150000000000007,0.823685528025311,1.540161016607984,0.8257145390286558,1.7542955326283187,-0.002029011003344602,0.35063838762577126,0.63720691217552
overall,0.32500000000000073,0.8175771007905717,1.5527872541548027,0.8254586000791694,1.755411223826644,-0.007881499288597923,0.4119146014513646,0.6552268367296054
overall,0.33500000000000074,0.8096374464350704,1.5688705626559833,0.8255211249082391,1.75790657385678,-0.015883678473168898,0.4717794466267672,0.681762206108045
overall,0.34500000000000075,0.8006024560948306,1.5877720341098605,0.8254237343720996,1.7617813600102405,-0.024821278277268932,0.5117637478221086,0.7008049337719041
overall,0.35500000000000076,0.791416490416627,1.6086705858494885,0.824566352642223,1.7669467881900882,-0.03314986222559595,0.4717763448137394,0.681762206108045
overall,0.36500000000000077,0.783132482651976,1.6309291078171837,0.8223589092942475,1.7729903194113614,-0.03922642664227138,0.4652869190565806,0.681762206108045
overall,0.3750000000000008,0.7767906831227028,1.653988952398103,0.8183750678996998,1.7793258245566774,-0.04158438477699722,0.5185956509912091,0.7008049337719041
overall,0.3850000000000008,0.7733075691990513,1.6776129948068488,0.8124555168328287,1.7850311377082808,-0.0391479476337772,0.537047672044634,0.7023053297682624
overall,0.3950000000000008,0.7733565110501507,1.7015028494820592,0.8047306977429172,1.7889955466839265,-0.03137418669276625,0.5463869248658632,0.7048104976347981
overall,0.4050000000000008,0.7772399637652266,1.7252632173096127,0.79568866603276,1.7903825505352435,-0.01844870226753289,0.5185956509912091,0.7008049337719041
overall,0.4150000000000008,0.7848909071137655,1.7483753170244494,0.7860063290729802,1.788622432053942,-0.001115421959214474,0.5181714732383877,0.7008049337719041
overall,0.4250000000000008,0.7958139643299433,1.7701163619997293,0.7764362020118308,1.7834637412343992,0.019377762318112383,0.4540212879120402,0.681762206108045
overall,0.43500000000000083,0.8091989158890887,1.7897313346801778,0.7676617503222198,1.7747592165480284,0.04153716556686861,0.41778363896971915,0.6552268367296054
overall,0.44500000000000084,0.8239309340845776,1.8064921208483187,0.7601529076818699,1.7626236164962958,0.06377802640270787,0.30024363853793834,0.5846751253472905
overall,0.45500000000000085,0.8387773067357165,1.819860553134128,0.7541496515081586,1.7471735558517167,0.08462765522755789,0.17557171211553435,0.5113287751159371
overall,0.46500000000000086,0.8524839044900472,1.829601824841945,0.7496403514090042,1.7287072404354764,0.10284355308104323,0.1387696933884182,0.5113287751159371
overall,0.47500000000000087,0.863944091017764,1.8358451443112545,0.7465216066148738,1.707895047053876,0.11742248440289052,0.042752947253659586,0.3447818326908031
overall,0.4850000000000009,0.8723509074752571,1.8391210915293092,0.7446858672451043,1.6857985972950975,0.1276650402301527,0.028950592665329882,0.328277953844873
overall,0.4950000000000009,0.8772832688785921,1.840340665217198,0.7441579434304997,1.6641411192274438,0.1331253254480924,0.033360269503631176,0.328277953844873
overall,0.5050000000000009,0.8787363799461706,1.8406659709383657,0.7450440157103535,1.644916357386054,0.13369236423581735,0.04049237592833337,0.3447818326908031
overall,0.5150000000000009,0.8771417185852346,1.8413104308293513,0.747634224286483,1.6302467201403068,0.12950749429875183,0.0831598201684241,0.4844885225890666
overall,0.5250000000000009,0.8732359803901221,1.843399844724899,0.7521857744252773,1.6217374117441508,0.12105020596484488,0.13772275646704388,0.5113287751159371
overall,0.5350000000000009,0.8679659909647601,1.847534176349605,0.758857538275582,1.6199351693088067,0.10910845268917807,0.19168806225290624,0.5113287751159371
overall,0.5450000000000009,0.8621890304592349,1.8535454197801364,0.7675862713463568,1.6242270904576042,0.09460275911287838,0.40327243995318374,0.6552268367296054
overall,0.5550000000000009,0.8566053547637896,1.860426383670523,0.7780625656629401,1.632932095225256,0.07854278910084954,0.5156505033784993,0.7008049337719041
overall,0.565000000000001,0.8516016255562021,1.8665505440198633,0.7896877564424336,1.6439486376198265,0.06191386911376858,0.5961946999238148,0.7306307597105574
overall,0.575000000000001,0.8472144544969652,1.8698054401562858,0.8017237841036469,1.6554334414002874,0.04549067039331843,0.6037919466053148,0.7363316422016034
overall,0.585000000000001,0.8432384164541656,1.8683990956349434,0.8134272267416377,1.6664554696032197,0.0298111897125284,0.6075431468609194,0.7373096442486885
overall,0.595000000000001,0.8393047576072666,1.8609953365809875,0.8241109056241634,1.6768048838036673,0.015193851983103239,0.6475636050624816,0.7600511796507999
overall,0.605000000000001,0.8350833514239421,1.8473061412927874,0.8333364931694851,1.687028007890423,0.0017468582544570566,0.9684866264039615,0.978588407402187
overall,0.615000000000001,0.8303821005551788,1.8280460780694792,0.8409086671852337,1.6975577186486277,-0.01052656663005468,0.8699913296312154,0.9138564386882515
overall,0.625000000000001,0.8251962213166665,1.8048502456762618,0.8469549369163373,1.708749185955443,-0.02175871559967063,0.6886350576611731,0.7970313167374689
overall,0.635000000000001,0.8196895612410392,1.779893405537023,0.8518147419546858,1.720457815325855,-0.032125180713646714,0.5163162566048354,0.7008049337719041
overall,0.645000000000001,0.8140691270234448,1.7553578801258765,0.8560591342544908,1.7324119078106015,-0.04199000723104582,0.3123822948496031,0.5916331341848544
overall,0.655000000000001,0.8085143674881127,1.7329771697465992,0.8603787036139738,1.744573195666456,-0.0518643361258613,0.24269750848010585,0.5466244591689514
overall,0.665000000000001,0.8030079831919463,1.7135368347311717,0.8655114103174985,1.7573221092635745,-0.06250342712555203,0.2625695472738945,0.5516166959535599
overall,0.675000000000001,0.7973561120919277,1.6969438098559189,0.8721770444480489,1.7715670017525271,-0.07482093235612111,0.22043576210060611,0.5456564966427577
overall,0.685000000000001,0.7911857426220787,1.682284891113623,0.8809682635758836,1.7886804643436003,-0.08978252095380504,0.19518525178246626,0.5113287751159371
overall,0.6950000000000011,0.7840806630850599,1.6682132821235849,0.8922697893944201,1.8101464910796983,-0.10818912630936049,0.18338587145939333,0.5113287751159371
overall,0.7050000000000011,0.7757122425922163,1.6533684787681324,0.9062405887466394,1.8373980369329708,-0.13052834615442327,0.17957260436607259,0.5113287751159371
overall,0.7150000000000011,0.7659849343482088,1.636682577729472,0.9226689907870517,1.8713022640685726,-0.1566840564388429,0.16490789724395738,0.5113287751159371
overall,0.7250000000000011,0.7550681852194359,1.6174956306064543,0.9410426956681254,1.9121334641625494,-0.18597451044868973,0.07608477673391921,0.4755298545869951
overall,0.7350000000000011,0.7434800526004881,1.59588405568327,0.9605711277636402,1.9592882797079296,-0.2170910751631521,0.025812191225012354,0.328277953844873
overall,0.7450000000000011,0.7320034369264968,1.5725423160857785,0.9803042276440452,2.0114668851476067,-0.2483007907175485,0.014534512041060325,0.328277953844873
overall,0.7550000000000011,0.72152442821279,1.5487098137700626,0.9992186104486983,2.0666011939047344,-0.2776941822359084,0.014086027542125823,0.328277953844873
overall,0.7650000000000011,0.7129283664355162,1.526319560645273,1.0163603228293445,2.122088516640346,-0.303431956393828,0.015957230945497138,0.328277953844873
overall,0.7750000000000011,0.7069631060844402,1.5076509927338673,1.0309461465444512,2.1752164207043942,-0.32398304046001114,0.022270104924922575,0.328277953844873
overall,0.7850000000000011,0.704112961782241,1.4951038173540776,1.0423995247787874,2.223270905577309,-0.33828656299654675,0.02979133016623615,0.328277953844873
overall,0.7950000000000012,0.7045816469221351,1.4906439210757465,1.0503491696986202,2.2639222224499305,-0.34576752277648565,0.04049237592833337,0.3447818326908031
overall,0.8050000000000012,0.7082624228111152,1.4952536762404682,1.0546301830090152,2.2955527510628446,-0.34636776019790005,0.058669089776015225,0.4130570750346779
overall,0.8150000000000012,0.7148449027874336,1.5086511843562473,1.0552410956444838,2.3171251611566586,-0.3403961928570504,0.0831598201684241,0.4844885225890666
overall,0.8250000000000012,0.7238962101937553,1.5295383341260314,1.0522998991939807,2.3283980997860696,-0.32840368900022565,0.11797595735524119,0.5113287751159371
overall,0.8350000000000012,0.7349669409192053,1.556011156842261,1.0460873592480782,2.329812427428054,-0.3111204183288727,0.15393726370482427,0.5113287751159371
overall,0.8450000000000012,0.7476121009422854,1.586187052080919,1.036981073473631,2.3223045472905097,-0.289368972531346,0.19169469042669585,0.5113287751159371
overall,0.8550000000000012,0.7615043283623011,1.6187042729144443,1.0255091318918368,2.306987747759069,-0.26400480352953576,0.23585812680302076,0.5466244591689514
overall,0.8650000000000012,0.7763490627293276,1.6526083128781277,1.0123117617021973,2.284988985545799,-0.23596269897286962,0.3070069815366323,0.5858911861386112
overall,0.8750000000000012,0.7918874233725806,1.6870568598699232,0.9980900588346197,2.2571208069910167,-0.20620263546203874,0.40326893157300225,0.6552268367296054
overall,0.8850000000000012,0.8077654082682142,1.720607444347073,0.9834856735912184,2.223847448990093,-0.17572026532300425,0.47832160162475423,0.6872436804953366
overall,0.8950000000000012,0.8235525527650142,1.7510124959781046,0.9690535533211935,2.1854807867403228,-0.14550100055617965,0.5323994850114409,0.7023053297682624
overall,0.9050000000000012,0.8387074101194713,1.7752748479779215,0.9551523029627346,2.14229538714096,-0.11644489284326338,0.4849130252357077,0.6887969108461757
overall,0.9150000000000013,0.8526465617883754,1.789995398972174,0.941983987750402,2.0949012522175265,-0.08933742596202672,0.4588443639352483,0.681762206108045
