region,time_s,ifr_like_hz,ifr_dislike_hz,ifr_like_minus_dislike_hz
hippocampus,1.3250000000000015,0.3965064800646669,0.6100225994625731,-0.2135161193979062
hippocampus,1.3350000000000017,0.36853627288116547,0.6249253951289063,-0.25638912224774085
hippocampus,1.3450000000000015,0.3471286770528376,0.631482982138456,-0.2843543050856184
hippocampus,1.3550000000000018,0.33207769264050047,0.6278049276784036,-0.2957272350379031
hippocampus,1.3650000000000015,0.32184295095074184,0.6129401051569818,-0.29109715420624
hippocampus,1.3750000000000018,0.31432684885360923,0.5871174780828756,-0.2727906292292664
hippocampus,1.3850000000000016,0.3077747378840138,0.5519771357334751,-0.24420239784946124
hippocampus,1.3950000000000018,0.3008265093641321,0.5102400972338357,-0.2094135878697036
hippocampus,1.4050000000000016,0.29334340568769846,0.4656599989580903,-0.17231659327039184
hippocampus,1.4150000000000018,0.28617322156476016,0.42229831937573925,-0.1361250978109791
hippocampus,1.4250000000000016,0.28058062420606816,0.3839010559335573,-0.10332043172748911
hippocampus,1.4350000000000018,0.2780216759777583,0.3532805854805135,-0.07525890950275521
hippocampus,1.4450000000000016,0.27947906827669877,0.33184946260283266,-0.052370394326133884
hippocampus,1.4550000000000018,0.2851926433092094,0.31965332435181126,-0.03446068104260186
hippocampus,1.4650000000000016,0.2946353150612042,0.3152618021614027,-0.020626487100198487
hippocampus,1.4750000000000019,0.3067274125239433,0.31646372037581144,-0.009736307851868131
hippocampus,1.4850000000000017,0.32039260005720915,0.3207750541055083,-0.000382454048299119
hippocampus,1.4950000000000019,0.33486440909247095,0.32599709601776317,0.008867313074707783
hippocampus,1.5050000000000017,0.3499094438378713,0.3305905974904096,0.019318846347461727
hippocampus,1.515000000000002,0.36599689536022517,0.33374130249629846,0.03225559286392671
hippocampus,1.5250000000000017,0.3839380688581991,0.3353624083089085,0.04857566054929058
hippocampus,1.535000000000002,0.40440057258585776,0.3354547238847404,0.06894584870111736
hippocampus,1.5450000000000017,0.4273757884427992,0.3339748425106946,0.09340094593210463
hippocampus,1.555000000000002,0.4517862057241267,0.33058234710167267,0.12120385862245403
hippocampus,1.5650000000000017,0.4753817149737498,0.3243264194603259,0.1510552955134239
hippocampus,1.575000000000002,0.49498674889233407,0.31430471914157193,0.18068202975076214
hippocampus,1.5850000000000017,0.5071357823102026,0.299548571321203,0.20758721098899963
hippocampus,1.595000000000002,0.508517741291951,0.27964731086174743,0.2288704304302036
hippocampus,1.6050000000000018,0.49714452339610793,0.25512059752790855,0.24202392586819937
hippocampus,1.615000000000002,0.47238997019134643,0.22721823024164342,0.245171739949703
hippocampus,1.6250000000000018,0.43545578322718925,0.19804387646213115,0.2374119067650581
hippocampus,1.635000000000002,0.38913321292070824,0.1701822682858891,0.21895094463481915
hippocampus,1.6450000000000018,0.3373622568091282,0.1463136794605742,0.191048577348554
hippocampus,1.655000000000002,0.2847113623589954,0.12881924274697754,0.15589211961201788
hippocampus,1.6650000000000018,0.23559950460523013,0.11944429904919807,0.11615520555603207
hippocampus,1.675000000000002,0.1938368737547343,0.11905658522225177,0.07478028853248253
hippocampus,1.6850000000000018,0.16240993168293982,0.12751160199424075,0.034898329688699076
hippocampus,1.695000000000002,0.14327421841308075,0.14379460482483708,-0.000520386411756335
hippocampus,1.7050000000000018,0.1371138795227228,0.16559986088248302,-0.028485981359760215
hippocampus,1.715000000000002,0.14391865030143702,0.19031908822719454,-0.046400437925757515
hippocampus,1.7250000000000019,0.16269823869266511,0.21484507031512395,-0.05214683162245884
hippocampus,1.735000000000002,0.1919818831173155,0.2361107915093518,-0.04412890839203629
hippocampus,1.7450000000000019,0.2299839643003785,0.2518240898958226,-0.0218401255954441
hippocampus,1.7550000000000021,0.2748568286283476,0.26078397492611205,0.014072853702235544
hippocampus,1.765000000000002,0.32491177412793015,0.26326344980796207,0.061648324319968084
hippocampus,1.7750000000000021,0.378755351342623,0.26112484755406945,0.11763050378855355
hippocampus,1.785000000000002,0.4352869756961818,0.2577334017502149,0.17755357394596688
hippocampus,1.7950000000000021,0.4934942232050205,0.2572280698093959,0.23626615339562462
hippocampus,1.805000000000002,0.5523152965334882,0.2643090234828726,0.2880062730506156
hippocampus,1.8150000000000022,0.6099879350746377,0.28297043645918746,0.3270174986154502
hippocampus,1.825000000000002,0.6639861192963872,0.3159860829081685,0.3480000363882187
hippocampus,1.8350000000000022,0.7110607255781303,0.36418645378062986,0.3468742717975004
hippocampus,1.845000000000002,0.7471984821558266,0.42609702619816997,0.32110145595765666
hippocampus,1.8550000000000022,0.7684083198498676,0.4979477917754074,0.2704605280744602
hippocampus,1.865000000000002,0.7713624503372963,0.5740882692440337,0.19727418109326267
hippocampus,1.8750000000000022,0.7541134589857823,0.6477635649208849,0.10634989406489737
hippocampus,1.885000000000002,0.7166089987611293,0.7121228642864814,0.0044861344746478515
hippocampus,1.8950000000000022,0.6608596531610786,0.7612647712922838,-0.10040511813120512
hippocampus,1.905000000000002,0.5907108845799279,0.7910993666985529,-0.20038848211862492
hippocampus,1.9150000000000023,0.5112766902919961,0.7998411655430694,-0.2885644752510733
hippocampus,1.925000000000002,0.4281756605142585,0.7880377120010352,-0.35986205148677675
hippocampus,1.9350000000000023,0.3467462230045385,0.7581606795037018,-0.4114144564991633
hippocampus,1.945000000000002,0.271402015737095,0.7139005684543221,-0.44249855271722716
hippocampus,1.9550000000000023,0.20523285718054202,0.6593734167131263,-0.4541405595325843
hippocampus,1.965000000000002,0.149884091863552,0.5984093951431927,-0.4485253032796407
hippocampus,1.9750000000000023,0.10568042979099682,0.5343058633561132,-0.4286254335651164
hippocampus,1.985000000000002,0.07191631492623354,0.4694117377395236,-0.3974954228132901
hippocampus,1.9950000000000023,0.047182759797077166,0.40548632380626964,-0.3583035640091925
